ID OR;OPERADOR DE RED;ID SIC  COMERCIALIZADOR;COMERCIALIZADOR;Nivel;Tipo Red;Comb, NT;Dueño Red;Hora; Gm,i,j ; PR n,m,i,j ; Tm ; Dn,m ; Cv m,i,j ; Rm,i ; (CUv n,m,i,j)  
4;CEDELCA;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;296,8074;65,7922; 55,9536 ;277,5855;205,3295;26,2975; 927,7657 
4;CEDELCA;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 296,8074 ; 65,7922 ; 55,9536 ; 185,7270 ; 205,3295 ; 26,2975 ; 835,9072 
4;CEDELCA;CDIC;CEDELCA;2;N/A;N/A;N/A;25; 296,8074 ;26,5586; 55,9536 ;165,3711; 205,3295 ; 26,2975 ; 776,3177 
4;CEDELCA;CDIC;CEDELCA;3;N/A;N/A;N/A;25; 296,8074 ;22,6035; 55,9536 ;96,6989; 205,3295 ; 26,2975 ; 703,6904 
4;CEDELCA;CDIC;CEDELCA;4;N/A;N/A;N/A;25; 296,8074 ;16,2012; 55,9536 ;34,053; 205,3295 ; 26,2975 ; 634,6422 
83;CARIBEMAR;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;325,2565;67,2229; 55,9536 ;177,4803;212,11;38,72; 876,7433 
83;CARIBEMAR;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 325,2565 ; 67,2229 ; 55,9536 ;162,5381; 212,1100 ; 38,7200 ; 861,8011 
83;CARIBEMAR;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 325,2565 ; 67,2229 ; 55,9536 ;147,5959; 212,1100 ; 38,7200 ; 846,8589 
83;CARIBEMAR;CDIC;CEDELCA;2;N/A;N/A;N/A;25; 325,2565 ;13,6352; 55,9536 ;123,1534;190,98; 38,7200 ; 747,6987 
83;CARIBEMAR;CDIC;CEDELCA;3;N/A;N/A;N/A;25; 325,2565 ;10,7185; 55,9536 ;92,7612;135,27; 38,7200 ; 658,6798 
83;CARIBEMAR;CDIC;CEDELCA;4;N/A;N/A;N/A;25; 325,2565 ;0,6925; 55,9536 ;39,8413;135,27; 38,7200 ; 595,7339 
82;CARIBESOL;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;325,2565;79,6467; 55,9536 ;127,3434;160,35;40,45; 789,0002 
82;CARIBESOL;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 325,2565 ; 79,6467 ; 55,9536 ;115,9866; 160,3500 ; 40,4500 ; 777,6434 
82;CARIBESOL;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 325,2565 ; 79,6467 ; 55,9536 ;104,6299; 160,3500 ; 40,4500 ; 766,2867 
82;CARIBESOL;CDIC;CEDELCA;2;N/A;N/A;N/A;25; 325,2565 ;25,4346; 55,9536 ;85,9238;124,36; 40,4500 ; 657,3785 
82;CARIBESOL;CDIC;CEDELCA;3;N/A;N/A;N/A;25; 325,2565 ;21,7533; 55,9536 ;63,4522; 124,3600 ; 40,4500 ; 631,2256 
82;CARIBESOL;CDIC;CEDELCA;4;N/A;N/A;N/A;25; 325,2565 ;11,6846; 55,9536 ;39,8413; 124,3600 ; 40,4500 ; 597,5460 
81;CODENSA-EEC;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;325,2565;64,9507; 55,9536 ;288,0311;83,649;28,0551; 845,8960 
81;CODENSA-EEC;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 325,2565 ; 64,9507 ; 55,9536 ;263,1675; 83,6490 ; 28,0551 ; 821,0324 
81;CODENSA-EEC;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 325,2565 ; 64,9507 ; 55,9536 ;238,304; 83,6490 ; 28,0551 ; 796,1689 
81;CODENSA-EEC;CDIC;CEDELCA;2;N/A;N/A;N/A;25; 325,2565 ;22,0899; 55,9536 ;186,4289; 83,6490 ; 28,0551 ; 701,4330 
81;CODENSA-EEC;CDIC;CEDELCA;3;N/A;N/A;N/A;25; 325,2565 ;21,4502; 55,9536 ;117,2929; 83,6490 ; 28,0551 ; 631,6573 
81;CODENSA-EEC;CDIC;CEDELCA;4;N/A;N/A;N/A;25; 325,2565 ;13,2249; 55,9536 ;34,053; 83,6490 ; 28,0551 ; 540,1921 
45;EMCALI;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;325,2565;53,5582; 55,9536 ;277,5855;69,6211;29,7003; 811,6752 
45;EMCALI;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 325,2565 ; 53,5582 ; 55,9536 ;261,9389; 69,6211 ; 29,7003 ; 796,0286 
45;EMCALI;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 325,2565 ; 53,5582 ; 55,9536 ;246,2922; 69,6211 ; 29,7003 ; 780,3819 
45;EMCALI;CDIC;CEDELCA;2;N/A;N/A;N/A;25; 325,2565 ;24,6362; 55,9536 ;165,3711; 69,6211 ; 29,7003 ; 670,5388 
45;EMCALI;CDIC;CEDELCA;3;N/A;N/A;N/A;25; 325,2565 ;23,0048; 55,9536 ;96,6989; 69,6211 ; 29,7003 ; 600,2352 
45;EMCALI;CDIC;CEDELCA;4;N/A;N/A;N/A;25; 325,2565 ;13,5397; 55,9536 ;34,053; 69,6211 ; 29,7003 ; 528,1242 
74;EPM-EADE;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;325,2565;67,3526; 55,9536 ;315,7034;114,34;26,9; 905,5061 
74;EPM-EADE;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 325,2565 ; 67,3526 ; 55,9536 ;283,8763; 114,3400 ; 26,9000 ; 873,6790 
74;EPM-EADE;CDIC;CEDELCA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 325,2565 ; 67,3526 ; 55,9536 ;252,0491; 114,3400 ; 26,9000 ; 841,8518 
74;EPM-EADE;CDIC;CEDELCA;2;N/A;N/A;N/A;25; 325,2565 ;20,6172; 55,9536 ;206,071; 114,3400 ; 26,9000 ; 749,1383 
74;EPM-EADE;CDIC;CEDELCA;3;N/A;N/A;N/A;25; 325,2565 ;18,1874; 55,9536 ;90,6662; 114,3400 ; 26,9000 ; 631,3037 
74;EPM-EADE;CDIC;CEDELCA;4;N/A;N/A;N/A;25; 325,2565 ;14,066; 55,9536 ;34,053; 114,3400 ; 26,9000 ; 570,5691 
3;CEDENAR;CDNC;CEDENAR;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 310,9600 ; 61,4800 ; 55,9536 ; 277,5900 ; 215,2600 ; 30,6400 ; 951,8836 
3;CEDENAR;CDNC;CEDENAR;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 310,9600 ; 61,4800 ; 55,9536 ; 249,4400 ; 215,2600 ; 30,6400 ; 923,7336 
3;CEDENAR;CDNC;CEDENAR;1;AEREA;NIVEL 1-2;100% USUARIO;25; 310,9600 ; 61,4800 ; 55,9536 ; 221,3000 ; 215,2600 ; 30,6400 ; 895,5936 
3;CEDENAR;CDNC;CEDENAR;2;N/A;N/A;N/A;25; 310,9600 ; 21,0900 ; 55,9536 ; 165,3700 ; 215,1400 ; 30,6400 ; 799,1536 
3;CEDENAR;CDNC;CEDENAR;3;N/A;N/A;N/A;25; 310,9600 ; 14,8800 ; 55,9536 ; 96,7000 ; 198,2000 ; 30,6400 ; 707,3336 
5;CENS;CNSC;CENS;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 303,7033 ; 64,2617 ; 55,9536 ; 315,7034 ; 147,1273 ; 29,1458 ; 915,8951 
5;CENS;CNSC;CENS;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 303,7033 ; 64,2617 ; 55,9536 ; 289,6640 ; 147,1273 ; 29,1458 ; 889,8557 
5;CENS;CNSC;CENS;1;AEREA;NIVEL 1-2;100% USUARIO;25; 303,7033 ; 64,2617 ; 55,9536 ; 263,6247 ; 147,1273 ; 29,1458 ; 863,8164 
5;CENS;CNSC;CENS;2;N/A;N/A;N/A;25; 303,7033 ; 21,6337 ; 55,9536 ; 206,0710 ; 124,0702 ; 29,1458 ; 740,5776 
5;CENS;CNSC;CENS;3;N/A;N/A;N/A;25; 303,7033 ; 22,1721 ; 55,9536 ; 90,6662 ; 98,8440 ; 29,1458 ; 600,4850 
5;CENS;CNSC;CENS;4;N/A;N/A;N/A;25; 303,7033 ; 12,0234 ; 55,9536 ; 34,0530 ; 95,9105 ; 29,1458 ; 530,7896 
10;CETSA;CETC;CETSA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;285,33;53,92; 55,9536 ;277,59;87,61; 27,5200 ; 787,9236 
10;CETSA;CETC;CETSA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 285,3300 ; 53,9200 ; 55,9536 ;223,97; 87,6100 ; 27,5200 ; 734,3036 
10;CETSA;CETC;CETSA;2;N/A;N/A;N/A;25; 285,3300 ;23,22; 55,9536 ;165,37;159,23; 27,5200 ; 716,6236 
10;CETSA;CETC;CETSA;3;N/A;N/A;N/A;25; 285,3300 ;17,99; 55,9536 ;96,7;156,5; 27,5200 ; 639,9936 
2;CHEC;CHCC;CHEC;1;AEREA;NIVEL 1-2;100% OPERADOR;25;304,2047;59,8507; 55,9536 ;315,7034;188,9512;26,583; 951,2466 
2;CHEC;CHCC;CHEC;1;AEREA;NIVEL 1-2;100% USUARIO;25; 304,2047 ; 59,8507 ; 55,9536 ;241,1091; 188,9512 ; 26,5830 ; 876,6523 
2;CHEC;CHCC;CHEC;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 304,2047 ; 59,8507 ; 55,9536 ;278,4063; 188,9512 ; 26,5830 ; 913,9495 
2;CHEC;CHCC;CHEC;2;N/A;N/A;N/A;25; 304,2047 ;27,5561; 55,9536 ;206,071;120,5014; 26,5830 ; 740,8698 
2;CHEC;CHCC;CHEC;3;N/A;N/A;N/A;25; 304,2047 ;20,5857; 55,9536 ;90,6662; 120,5014 ; 26,5830 ; 618,4946 
2;CHEC;CHCC;CHEC;4;N/A;N/A;N/A;25; 304,2047 ;15,4429; 55,9536 ;34,053; 120,5014 ; 26,5830 ; 556,7386 
32;EEP;CHCC;CHEC;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 299,8924 ; 56,2699 ; 55,9536 ; 315,7034 ; 25,0378 ; 26,5830 ; 779,4401 
32;EEP;CHCC;CHEC;1;AEREA;NIVEL 1-2;100% USUARIO;25; 299,8924 ; 56,2699 ; 55,9536 ; 271,7123 ; 25,0378 ; 26,5830 ; 735,4490 
32;EEP;CHCC;CHEC;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 299,8924 ; 56,2699 ; 55,9536 ; 293,7079 ; 25,0378 ; 26,5830 ; 757,4446 
32;EEP;CHCC;CHEC;2;N/A;N/A;N/A;25; 299,8924 ; 23,6731 ; 55,9536 ; 206,0710 ; 25,0378 ; 26,5830 ; 637,2109 
32;EEP;CHCC;CHEC;3;N/A;N/A;N/A;25; 299,8924 ; 20,7703 ; 55,9536 ; 90,6662 ; 25,0378 ; 26,5830 ; 518,9033 
32;EEP;CHCC;CHEC;4;N/A;N/A;N/A;25; 299,8924 ; 15,3102 ; 55,9536 ; 34,0530 ; 25,0378 ; 26,5830 ; 456,8300 
81;CODENSA-EEC;CDSC;CODENSA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 306,1200 ; 61,7715 ; 55,9536 ; 288,0311 ; 81,8842 ; 25,8997 ; 819,6601 
81;CODENSA-EEC;CDSC;CODENSA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 306,1200 ; 61,7715 ; 55,9536 ; 263,1676 ; 81,8842 ; 25,8997 ; 794,7966 
81;CODENSA-EEC;CDSC;CODENSA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 306,1200 ; 61,7715 ; 55,9536 ; 238,3041 ; 81,8842 ; 25,8997 ; 769,9331 
81;CODENSA-EEC;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 378,1800 ; 73,3600 ; 55,9536 ; 288,0300 ; 19,7400 ; 22,9500 ; 838,2136 
81;CODENSA-EEC;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 378,1800 ; 73,3600 ; 55,9536 ; 238,3000 ; 19,7400 ; 22,9500 ; 788,4836 
81;CODENSA-EEC;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 378,1800 ; 73,3600 ; 55,9536 ; 263,1700 ; 19,7400 ; 22,9500 ; 813,3536 
29;EBSA;EBSC;EBSA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 301,7773 ; 66,9398 ; 55,9536 ; 288,0311 ; 158,6784 ; 33,0699 ; 904,4501 
29;EBSA;EBSC;EBSA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 301,7773 ; 66,9398 ; 55,9536 ; 203,2519 ; 158,6784 ; 33,0699 ; 819,6709 
29;EBSA;EBSC;EBSA;2;N/A;N/A;N/A;25; 301,7773 ; 39,1822 ; 55,9536 ; 186,4289 ; 172,4459 ; 33,0699 ; 788,8578 
29;EBSA;EBSC;EBSA;3;N/A;N/A;N/A;25; 301,7773 ; 16,4682 ; 55,9536 ; 117,2929 ; 186,5798 ; 33,0699 ; 711,1417 
29;EBSA;EBSC;EBSA;4;N/A;N/A;N/A;25; 301,7773 ; 9,4610 ; 55,9536 ; 34,0530 ; 137,5137 ; 33,0699 ; 571,8285 
36;EDEQ;EDQC;EDEQ;1;AEREA;NIVEL 1-2;100% OPERADOR;25;313,16;60,49; 55,9536 ;315,7;186,16;26,66; 958,1236 
36;EDEQ;EDQC;EDEQ;1;AEREA;NIVEL 1-2;100% USUARIO;25; 313,1600 ; 60,4900 ; 55,9536 ;264,8; 186,1600 ; 26,6600 ; 907,2236 
36;EDEQ;EDQC;EDEQ;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 313,1600 ; 60,4900 ; 55,9536 ;290,25; 186,1600 ; 26,6600 ; 932,6736 
36;EDEQ;EDQC;EDEQ;2;N/A;N/A;N/A;25; 313,1600 ;25,86; 55,9536 ;206,07;105,98; 26,6600 ; 733,6836 
36;EDEQ;EDQC;EDEQ;3;N/A;N/A;N/A;25; 313,1600 ;19,78; 55,9536 ;90,67;142,53; 26,6600 ; 648,7536 
32;EEP;EEPC;EEP;1;AEREA;NIVEL 1-2;100% USUARIO;25;323,2200;59,6200; 55,9536 ;271,7100;110,7900;25,9600;847,2600
32;EEP;EEPC;EEP;1;AEREA;NIVEL 1-2;50% OPERADOR;25;323,2200;59,6200; 55,9536 ;293,7100;110,7900;25,9600;869,2500
32;EEP;EEPC;EEP;1;AEREA;NIVEL 1-2;100% OPERADOR;25;323,2200;59,6200; 55,9536 ;315,7000;110,7900;25,9600;891,2500
32;EEP;EEPC;EEP;2;N/A;N/A;N/A;25;323,2200;24,8600; 55,9536 ;206,0700;110,7900;25,9600;746,8600
32;EEP;EEPC;EEP;3;N/A;N/A;N/A;25;323,2200;21,7700; 55,9536 ;90,6700;110,7900;25,9600;628,3600
2;CHEC;EEPC;EEP;1;AEREA;NIVEL 1-2;100% USUARIO;25;324,4700;62,9300; 55,9536 ;241,1100;96,2100;25,9600;806,6500
2;CHEC;EEPC;EEP;1;AEREA;NIVEL 1-2;50% OPERADOR;25;324,4700;62,9300; 55,9536 ;278,4100;96,2100;25,9600;843,9400
2;CHEC;EEPC;EEP;1;AEREA;NIVEL 1-2;100% OPERADOR;25;324,4700;62,9300; 55,9536 ;315,7000;96,2100;25,9600;881,2400
2;CHEC;EEPC;EEP;2;N/A;N/A;N/A;25;324,4700;28,8100; 55,9536 ;206,0700;27,7600;25,9600;669,0300
2;CHEC;EEPC;EEP;3;N/A;N/A;N/A;25;324,4700;21,4400; 55,9536 ;90,6700;27,7600;25,9600;546,2600
34;EPSA;EEPC;EEP;1;AEREA;NIVEL 1-2;100% USUARIO;25;321,2000;62,1900; 55,9536 ;208,4100;156,1100;25,9600;829,8300
34;EPSA;EEPC;EEP;1;AEREA;NIVEL 1-2;50% OPERADOR;25;321,2000;62,1900; 55,9536 ;243,0000;156,1100;25,9600;864,4200
34;EPSA;EEPC;EEP;1;AEREA;NIVEL 1-2;100% OPERADOR;25;321,2000;62,1900; 55,9536 ;277,5900;156,1100;25,9600;899,0000
34;EPSA;EEPC;EEP;2;N/A;N/A;N/A;25;321,2000;26,3400; 55,9536 ;165,3700;156,1100;25,9600;750,9300
34;EPSA;EEPC;EEP;3;N/A;N/A;N/A;25;321,2000;22,6200; 55,9536 ;96,7000;156,1100;25,9600;678,5500
82;CARIBESOL;EEPC;EEP;1;AEREA;NIVEL 1-2;100% USUARIO;25;321,8700;78,9600; 55,9536 ;104,6300;103,4800;25,9600;690,8600
82;CARIBESOL;EEPC;EEP;1;AEREA;NIVEL 1-2;50% OPERADOR;25;321,8700;78,9600; 55,9536 ;115,9900;103,4800;25,9600;702,2200
82;CARIBESOL;EEPC;EEP;1;AEREA;NIVEL 1-2;100% OPERADOR;25;321,8700;78,9600; 55,9536 ;127,3400;103,4800;25,9600;713,5700
82;CARIBESOL;EEPC;EEP;2;N/A;N/A;N/A;25;321,8700;25,2300; 55,9536 ;85,9200;45,6400;25,9600;560,5800
82;CARIBESOL;EEPC;EEP;3;N/A;N/A;N/A;25;321,8700;21,5800; 55,9536 ;63,4500;45,6400;25,9600;534,4600
46;EMCARTAGO;EEPC;EEP;1;AEREA;NIVEL 1-2;100% USUARIO;25;323,3200;66,4700; 55,9536 ;238,9300;84,8100;25,9600;795,4400
46;EMCARTAGO;EEPC;EEP;1;AEREA;NIVEL 1-2;50% OPERADOR;25;323,3200;66,4700; 55,9536 ;258,2600;84,8100;25,9600;814,7700
46;EMCARTAGO;EEPC;EEP;1;AEREA;NIVEL 1-2;100% OPERADOR;25;323,3200;66,4700; 55,9536 ;277,5900;84,8100;25,9600;834,1000
46;EMCARTAGO;EEPC;EEP;2;N/A;N/A;N/A;25;323,3200;23,9800; 55,9536 ;165,3700;84,8100;25,9600;679,4000
46;EMCARTAGO;EEPC;EEP;3;N/A;N/A;N/A;25;323,3200;20,1000; 55,9536 ;96,7000;84,8100;25,9600;606,8400
36;EDEQ;EEPC;EEP;1;AEREA;NIVEL 1-2;100% USUARIO;25;322,2500;62,0100; 55,9536 ;264,8000;109,2600;25,9600;840,2400
36;EDEQ;EEPC;EEP;1;AEREA;NIVEL 1-2;50% OPERADOR;25;322,2500;62,0100; 55,9536 ;290,2500;109,2600;25,9600;865,6900
36;EDEQ;EEPC;EEP;1;AEREA;NIVEL 1-2;100% OPERADOR;25;322,2500;62,0100; 55,9536 ;315,7000;109,2600;25,9600;891,1400
36;EDEQ;EEPC;EEP;2;N/A;N/A;N/A;25;322,2500;26,5100; 55,9536 ;206,0700;29,0800;25,9600;665,8300
36;EDEQ;EEPC;EEP;3;N/A;N/A;N/A;25;322,2500;20,2800; 55,9536 ;90,6700;65,6300;25,9600;580,7500
82;CARIBESOL;CSSC;CARIBESOL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 312,5500 ; 77,1800 ; 55,9536 ; 127,3400 ; 186,4300 ; 36,4800 ; 795,9336 
82;CARIBESOL;CSSC;CARIBESOL;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 312,5500 ; 77,1800 ; 55,9536 ; 115,9900 ; 186,4300 ; 36,4800 ; 784,5836 
82;CARIBESOL;CSSC;CARIBESOL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 312,5500 ; 77,1800 ; 55,9536 ; 104,6300 ; 186,4300 ; 36,4800 ; 773,2236 
82;CARIBESOL;CSSC;CARIBESOL;2;N/A;N/A;N/A;25; 312,5500 ; 24,7500 ; 55,9536 ; 85,9200 ; 132,0300 ; 36,4800 ; 647,6836 
82;CARIBESOL;CSSC;CARIBESOL;3;N/A;N/A;N/A;25; 312,5500 ; 21,1900 ; 55,9536 ; 63,4500 ; 132,0300 ; 36,4800 ; 621,6536 
82;CARIBESOL;CSSC;CARIBESOL;4;N/A;N/A;N/A;25; 312,5500 ; 11,4500 ; 55,9536 ; 39,8400 ; 132,0300 ; 36,4800 ; 588,3036 
83;CARIBEMAR;CMMC;CARIBEMAR;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 335,8200 ; 111,3400 ; 55,9536 ; 191,5100 ; 229,6100 ; 35,8900 ; 960,1236 
83;CARIBEMAR;CMMC;CARIBEMAR;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 335,8200 ; 111,3400 ; 55,9536 ; 175,6100 ; 229,6100 ; 35,8900 ; 944,2236 
83;CARIBEMAR;CMMC;CARIBEMAR;1;AEREA;NIVEL 1-2;100% USUARIO;25; 335,8200 ; 111,3400 ; 55,9536 ; 159,7000 ; 229,6100 ; 35,8900 ; 928,3136 
83;CARIBEMAR;CMMC;CARIBEMAR;2;N/A;N/A;N/A;25; 335,8200 ; 23,5700 ; 55,9536 ; 125,6500 ; 209,0800 ; 35,8900 ; 785,9636 
83;CARIBEMAR;CMMC;CARIBEMAR;3;N/A;N/A;N/A;25; 335,8200 ; 13,5600 ; 55,9536 ; 93,2100 ; 145,0500 ; 35,8900 ; 679,4836 
83;CARIBEMAR;CMMC;CARIBEMAR;4;N/A;N/A;N/A;25; 335,8200 ; 1,0800 ; 55,9536 ; 39,8400 ; 145,0500 ; 35,8900 ; 613,6336 
19;ELECTROCAQUETA;CQTC;ELECTROCAQUETA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 312,4245 ; 69,6995 ; 55,9536 ; 272,4521 ; 233,9831 ; 30,3063 ; 974,8191 
19;ELECTROCAQUETA;CQTC;ELECTROCAQUETA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 312,4245 ; 69,6995 ; 55,9536 ; 215,5477 ; 233,9831 ; 30,3063 ; 917,9147 
19;ELECTROCAQUETA;CQTC;ELECTROCAQUETA;2;N/A;N/A;N/A;25; 312,4245 ; 23,3942 ; 55,9536 ; 185,5445 ; 233,1631 ; 30,3063 ; 840,7862 
19;ELECTROCAQUETA;CQTC;ELECTROCAQUETA;3;N/A;N/A;N/A;25; 312,4245 ; 18,3722 ; 55,9536 ; 89,7601 ; 226,0831 ; 30,3063 ; 732,8998 
19;ELECTROCAQUETA;CQTC;ELECTROCAQUETA;4;N/A;N/A;N/A;25; 312,4245 ; 9,7791 ; 55,9536 ; 34,0530 ; 144,4631 ; 30,3063 ; 586,9796 
23;ELECTROHUILA;HLAC;ELECTROHUILA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;396,2664;81,8185; 55,9536 ;288,0311;183,8273;25,5469; 1.031,4438 
23;ELECTROHUILA;HLAC;ELECTROHUILA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 396,2664 ; 81,8185 ; 55,9536 ;262,7396; 183,8273 ; 25,5469 ; 1.006,1523 
23;ELECTROHUILA;HLAC;ELECTROHUILA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 396,2664 ; 81,8185 ; 55,9536 ;237,4481; 183,8273 ; 25,5469 ; 980,8608 
23;ELECTROHUILA;HLAC;ELECTROHUILA;2;N/A;N/A;N/A;25; 396,2664 ;32,484; 55,9536 ;186,4289;196,2638; 25,5469 ; 892,9436 
23;ELECTROHUILA;HLAC;ELECTROHUILA;3;N/A;N/A;N/A;25; 396,2664 ;25,0997; 55,9536 ;117,2929;193,6708; 25,5469 ; 813,8303 
23;ELECTROHUILA;HLAC;ELECTROHUILA;4;N/A;N/A;N/A;25; 396,2664 ;18,2098; 55,9536 ;34,053;165,0077; 25,5469 ; 695,0374 
45;EMCALI;EMIC;EMCALI;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 334,0819 ; 54,7053 ; 55,9536 ; 277,5855 ; 71,5853 ; 26,6960 ; 820,6076 
45;EMCALI;EMIC;EMCALI;1;AEREA;NIVEL 1-2;100% USUARIO;25; 334,0819 ; 54,7053 ; 55,9536 ; 246,2922 ; 71,5853 ; 26,6960 ; 789,3143 
45;EMCALI;EMIC;EMCALI;2;N/A;N/A;N/A;25; 334,0819 ; 25,1117 ; 55,9536 ; 165,3710 ; 71,5853 ; 26,6960 ; 678,7995 
45;EMCALI;EMIC;EMCALI;3;N/A;N/A;N/A;25; 334,0819 ; 23,4425 ; 55,9536 ; 96,6989 ; 71,5853 ; 26,6960 ; 608,4582 
25;ELECTROMETA;EMSC;ELECTROMETA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 302,8500 ; 61,7600 ; 55,9536 ; 272,4500 ; 98,2200 ; 30,8100 ; 822,0436 
25;ELECTROMETA;EMSC;ELECTROMETA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 302,8500 ; 61,7600 ; 55,9536 ; 254,6600 ; 98,2200 ; 30,8100 ; 804,2536 
25;ELECTROMETA;EMSC;ELECTROMETA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 302,8500 ; 61,7600 ; 55,9536 ; 236,8700 ; 98,2200 ; 30,8100 ; 786,4636 
25;ELECTROMETA;EMSC;ELECTROMETA;2;N/A;N/A;N/A;25; 302,8500 ; 26,4000 ; 55,9536 ; 185,5400 ; 145,2200 ; 30,8100 ; 746,7736 
25;ELECTROMETA;EMSC;ELECTROMETA;3;N/A;N/A;N/A;25; 302,8500 ; 20,7300 ; 55,9536 ; 89,7600 ; 98,2200 ; 30,8100 ; 598,3236 
25;ELECTROMETA;EMSC;ELECTROMETA;4;N/A;N/A;N/A;25; 302,8500 ; 12,0200 ; 55,9536 ; 34,0600 ; 98,2200 ; 30,8100 ; 533,9136 
39;ENELAR;ENIC;ENELAR;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 278,2844 ; 43,9549 ; 55,9536 ; 288,0311 ; 193,5807 ; 40,4604 ; 900,2651 
39;ENELAR;ENIC;ENELAR;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 278,2844 ; 43,9549 ; 55,9536 ; 264,4500 ; 193,5807 ; 40,4604 ; 876,6840 
39;ENELAR;ENIC;ENELAR;1;AEREA;NIVEL 1-2;100% USUARIO;25; 278,2844 ; 43,9549 ; 55,9536 ; 240,8690 ; 193,5807 ; 40,4604 ; 853,1030 
39;ENELAR;ENIC;ENELAR;2;N/A;N/A;N/A;25; 278,2844 ; 15,4779 ; 55,9536 ; 186,4289 ; 193,5807 ; 40,4604 ; 770,1859 
39;ENELAR;ENIC;ENELAR;3;N/A;N/A;N/A;25; 278,2844 ; 8,9338 ; 55,9536 ; 117,2929 ; 193,5807 ; 40,4604 ; 694,5058 
39;ENELAR;ENIC;ENELAR;4;N/A;N/A;N/A;25; 278,2844 ; 7,8953 ; 55,9536 ; 34,0430 ; 193,5807 ; 40,4604 ; 610,2174 
75;ENERCA;CASC;ENERCA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;310,0807;58,4886; 55,9536 ;272,4521;102,5963;36,0198; 835,5911 
75;ENERCA;CASC;ENERCA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 310,0807 ; 58,4886 ; 55,9536 ;198,8177; 102,5963 ; 36,0198 ; 761,9567 
75;ENERCA;CASC;ENERCA;2;N/A;N/A;N/A;25; 310,0807 ;14,5454; 55,9536 ;185,5445;78,9813; 36,0198 ; 681,1253 
75;ENERCA;CASC;ENERCA;3;N/A;N/A;N/A;25; 310,0807 ;10,1986; 55,9536 ;89,7601; 78,9813 ; 36,0198 ; 580,9941 
75;ENERCA;CASC;ENERCA;4;N/A;N/A;N/A;25; 310,0807 ;6,8312; 55,9536 ;34,053; 78,9813 ; 36,0198 ; 521,9196 
